time_sec	Acc_m_s2
0.2425	0.0916597636468836
0.245	0.0986605140375092
0.2475	0.106251328832454
0.25	0.114451169950498
0.2525	0.123259201087227
0.255	0.132649626124874
0.2575	0.142568320359222
0.26	0.152931715741222
0.2625	0.16357865360128
0.265	0.174422132383598
0.2675	0.185316253645653
0.27	0.196105582651942
0.2725	0.20663220175357
0.275	0.216742203564252
0.2775	0.226290921291978
0.28	0.235146397186611
0.2825	0.243153785300348
0.285	0.250242683077943
0.2875	0.256327829820195
0.29	0.261333828134884
0.2925	0.265190371997759
0.295	0.267827640903188
0.2975	0.26917287053392
0.3	0.269149012516629
0.3025	0.267633286295695
0.305	0.264586518234446
0.3075	0.25994762208884
0.31	0.253675778565395
0.3125	0.245760008899401
0.315	0.236228472903936
0.3175	0.225156374598436
0.32	0.212671448972596
0.3225	0.198888113322783
0.325	0.184117769296793
0.3275	0.16865144288428
0.33	0.152818067085153
0.3325	0.13697114117196
0.335	0.121472529851584
0.3375	0.106674554394808
0.34	0.0929017895008508
0.3425	0.0803787564487456
0.345	0.0694050985623584
0.3475	0.0601316412016415
0.35	0.0526304712866565
0.3525	0.0468963483662202
0.355	0.0428531473419177
0.3575	0.0403643190012083
0.36	0.039246102802923
0.3625	0.0392887088332783
0.365	0.0402852133281605
0.3675	0.0419831520491832
0.37	0.0441315478748118
0.3725	0.0464958626898765
0.375	0.0488712829554613
0.3775	0.051093367879382
0.38	0.0530452807134867
0.3825	0.0547290836163262
0.385	0.0560942241367053
0.3875	0.0571466074209873
0.39	0.0579217902093571
0.3925	0.0584806167845713
0.395	0.0589043559041752
0.3975	0.0592891747128803
0.4	0.0597397332313743
0.4025	0.0604721417498047
0.405	0.0615032286176506
0.4075	0.0628864718387323
0.41	0.0646424704499502
0.4125	0.0667575067581961
0.415	0.0691852567103197
0.4175	0.0718512846884907
0.42	0.0746596565559939
0.4225	0.0776095276008515
0.425	0.0805050804805039
0.4275	0.0832055683755158
0.43	0.0855716329673582
0.4325	0.0874767197168866
0.435	0.0888180125970711
0.4375	0.0895257130957095
0.44	0.0895695732251309
0.4425	0.0889478281415061
0.445	0.0877459961717204
0.4475	0.086048850534748
0.45	0.0839651254080283
0.4525	0.0816182467670194
0.455	0.0791360500888488
0.4575	0.0766406121898849
0.46	0.074239377025723
0.4625	0.0718538591023955
0.465	0.0697220834464458
0.4675	0.0679022463975975
0.47	0.0664315384507243
0.4725	0.0653294460160575
0.475	0.0646016112974422
0.4775	0.0642434192722178
0.48	0.0642427281985633
0.4825	0.0643448035610777
0.485	0.0647829580071396
0.4875	0.065556486097752
0.49	0.0666574417048869
0.4925	0.0680663433982538
0.495	0.0697467855736794
0.4975	0.0716397869723091
0.5	0.0736589910077297
0.5025	0.0755201358459591
0.505	0.0772831354253251
0.5075	0.0787869619792062
0.51	0.0798478580136142
0.5125	0.0802716471551068
0.515	0.0798676424930932
0.5175	0.0784622475993743
0.52	0.0759104884913242
0.5225	0.0720891795669206
0.525	0.0669935128270123
0.5275	0.0605800374556259
0.53	0.0528330006051189
0.5325	0.0437646170863734
0.535	0.033415204650694
0.5375	0.0218533480644372
0.54	0.00917610307758296
0.5425	-0.00439181008056544
0.545	-0.0187592532438126
0.5475	-0.0337753965387268
0.55	-0.0492740723954145
0.5525	-0.065070919826142
0.555	-0.0809615101143956
0.5575	-0.0967221190324501
0.56	-0.112114568027524
0.5625	-0.126832137100437
0.565	-0.140687050572641
0.5675	-0.153492077122383
0.57	-0.165113457310858
0.5725	-0.175486097169768
0.575	-0.184623799335969
0.5775	-0.192622207145217
0.58	-0.199652790189678
0.5825	-0.206116202786429
0.585	-0.212123119928019
0.5875	-0.217913025111269
0.59	-0.223687726565
0.5925	-0.229580880537948
0.595	-0.235632782198514
0.5975	-0.241773291397656
0.6	-0.247814823027636
0.6025	-0.253785361424188
0.605	-0.258990118186027
0.6075	-0.26288846922574
0.61	-0.264883037965641
0.6125	-0.264367946696579
0.615	-0.260781488350398
0.6175	-0.253657733189734
0.62	-0.242671402109558
0.6225	-0.228075261428203
0.625	-0.209546677503829
0.6275	-0.187236260256791
0.63	-0.161452673595278
0.6325	-0.132645338399526
0.635	-0.101379363852405
0.6375	-0.0683048449220358
0.64	-0.0341226951958101
0.6425	1.75189778961492e-05
0.645	0.0338093149328425
0.6475	0.0666917475479591
0.65	0.0981978631178803
0.6525	0.127958371720425
0.655	0.155693229378683
0.6575	0.181193337116724
0.66	0.204295878333625
0.6625	0.22442200276725
0.665	0.241812429695083
0.6675	0.256383114962709
0.67	0.268035480391512
0.6725	0.276641776985434
0.675	0.282037648610266
0.6775	0.284023786452688
0.68	0.282377811064682
0.6825	0.276571172139963
0.685	0.266685887340607
0.6875	0.252655398332342
0.69	0.234530191285045
0.6925	0.212501606856525
0.695	0.186914005345674
0.6975	0.158262428623278
0.7	0.127174584528901
0.7025	0.0944887570246044
0.705	0.060910217452597
0.7075	0.0271934199685709
0.71	-0.00596673250688332
0.7125	-0.0379761686900879
0.715	-0.0683703953235388
0.7175	-0.0968272146794395
0.72	-0.123161915680361
0.7225	-0.146818825337426
0.725	-0.168206189642891
0.7275	-0.187481368473259
0.73	-0.204813148876889
0.7325	-0.22031069150572
0.735	-0.233956239838596
0.7375	-0.245551838385257
0.74	-0.254689395344211
0.7425	-0.260180229124309
0.745	-0.261714854639547
0.7475	-0.258513020509157
0.75	-0.249804100548105
0.7525	-0.23491034517489
0.755	-0.213328236113641
0.7575	-0.184798840784487
0.76	-0.149359339733918
0.7625	-0.107093463398691
0.765	-0.0589461083355546
0.7675	-0.00594337752952678
0.77	0.0506400686152259
0.7725	0.109363063204296
0.775	0.168715403767698
0.7775	0.227221277472277
0.78	0.283538583100669
0.7825	0.336427861656444
0.785	0.385102382680481
0.7875	0.429086461527294
0.79	0.468245927618244
0.7925	0.50275374500953
0.795	0.533027947671574
0.7975	0.559650541654706
0.8	0.583277941427735
0.8025	0.604221621648007
0.805	0.62326387554214
0.8075	0.640916162953294
0.81	0.657549238967869
0.8125	0.673369953082772
0.815	0.688419155227165
0.8175	0.702590256943203
0.82	0.715665993463092
0.8225	0.727081124272322
0.825	0.736745320397219
0.8275	0.744522170997845
0.83	0.750410711224691
0.8325	0.754563473131584
0.835	0.75728060232569
0.8375	0.758979911244906
0.84	0.760145577083437
0.8425	0.761206042406405
0.845	0.762605765815032
0.8475	0.764611580946013
0.85	0.767272304442122
0.8525	0.770363589999655
0.855	0.773355457255169
0.8575	0.775407702830487
0.86	0.775395720038984
0.8625	0.772099534460893
0.865	0.763953595009537
0.8675	0.749365829023647
0.87	0.726797250437605
0.8725	0.694889238907749
0.875	0.652583757689213
0.8775	0.599224125312162
0.88	0.534625582471128
0.8825	0.459293417828148
0.885	0.373950977349466
0.8875	0.279792906209849
0.89	0.178352396370624
0.8925	0.0714076238268078
0.895	-0.0391223584520673
0.8975	-0.151282118199669
0.9	-0.263175039193492
0.9025	-0.372776492900385
0.905	-0.478712800565914
0.9075	-0.579702109031817
0.91	-0.674701466155941
0.9125	-0.762869919007261
0.915	-0.84351156423917
0.9175	-0.916009369410008
0.92	-0.979761644960987
0.9225	-1.03386824636347
0.925	-1.07788622709047
0.9275	-1.1111043627726
0.93	-1.13278945145756
0.9325	-1.14223562943528
0.935	-1.13883045593926
0.9375	-1.12212902136788
0.94	-1.09192624626592
0.9425	-1.04829100908284
0.945	-0.991743620917553
0.9475	-0.923062024314201
0.95	-0.843359868966471
0.9525	-0.754054522515328
0.955	-0.656812251272254
0.9575	-0.553475205093236
0.96	-0.445976621550401
0.9625	-0.336502815176794
0.965	-0.226726398065214
0.9675	-0.118272467753567
0.97	-0.0125304259089677
0.9725	0.0893676473786316
0.975	0.186542927319299
0.9775	0.278343599718232
0.98	0.364302299501074
0.9825	0.443661518058463
0.985	0.516593289503175
0.9875	0.582938461376585
0.99	0.642537852367583
0.9925	0.695198314281495
0.995	0.740670531767345
0.9975	0.778639514719027
1	0.808727889451665
1.0025	0.830165970538403
1.005	0.84294023393459
1.0075	0.846640514112592
1.01	0.840901900579769
1.0125	0.825453442953608
1.015	0.800165917289688
1.0175	0.765094043932622
1.02	0.720509214716691
1.0225	0.666622246455998
1.025	0.604605870433617
1.0275	0.535442285101365
1.03	0.460304036123488
1.0325	0.380527275851013
1.035	0.297574559564687
1.0375	0.212988084166868
1.04	0.128335356564887
1.0425	0.0447837722615631
1.045	-0.035735382884098
1.0475	-0.111923796662718
1.05	-0.18270155105038
1.0525	-0.247237987621809
1.055	-0.304969818045992
1.0575	-0.35560677839385
1.06	-0.399125460580669
1.0625	-0.436192429812646
1.065	-0.466699042668451
1.0675	-0.491257636608671
1.07	-0.510638364002284
1.0725	-0.5257130739233
1.075	-0.537395445461941
1.0775	-0.546580795117306
1.08	-0.554088527384868
1.0825	-0.560963458235185
1.085	-0.567296259765392
1.0875	-0.573369141916133
1.09	-0.579239050375667
1.0925	-0.584724424216242
1.095	-0.589407703371204
1.0975	-0.592655241059741
1.1	-0.593654843163235
1.1025	-0.591523586008543
1.105	-0.585281823811367
1.1075	-0.57391466116606
1.11	-0.556485744059044
1.1125	-0.532220674121646
1.115	-0.500581175559158
1.1175	-0.461322196354336
1.12	-0.414525703368456
1.1225	-0.360411766646186
1.125	-0.300105305264602
1.1275	-0.234551194805512
1.13	-0.164856442751879
1.1325	-0.0922338844951666
1.135	-0.0179446378909706
1.1375	0.0567562586168516
1.14	0.130666907292343
1.1425	0.202988862578174
1.145	0.27219896172224
1.1475	0.33745524317153
1.15	0.398073014037292
1.1525	0.453490995782237
1.155	0.503229718861137
1.1575	0.546851225239785
1.16	0.583928374034107
1.1625	0.614190240496962
1.165	0.636965154797359
1.1675	0.65185460018936
1.17	0.658539141908788
1.1725	0.656822755014405
1.175	0.646680158052291
1.1775	0.628300460843003
1.18	0.60212047370155
1.1825	0.568699423314637
1.185	0.529208165485384
1.1875	0.484844649057207
1.19	0.436987925063883
1.1925	0.387139930920634
1.195	0.336854964485806
1.1975	0.287662536077035
1.2	0.240990283988474
1.2025	0.197742591448523
1.205	0.159435317454232
1.2075	0.126827249486751
1.21	0.10036924730864
1.2125	0.080217789616483
1.215	0.0662681261426326
1.2175	0.0582010810644578
1.22	0.0555369379286646
1.2225	0.0573424317075043
1.225	0.0634415582659911
1.2275	0.0731861060354221
1.23	0.085926530311933
1.2325	0.10103910573965
1.235	0.11794233019829
1.2375	0.136102910167716
1.24	0.155033113392577
1.2425	0.174209376537882
1.245	0.193300092055684
1.2475	0.211902357083828
1.25	0.229623079445815
1.2525	0.246081427153153
1.255	0.260918331684848
1.2575	0.273812242641515
1.26	0.284499222027002
1.2625	0.293075299857227
1.265	0.299122640381531
1.2675	0.302648622772276
1.27	0.303790495325385
1.2725	0.302814644832682
1.275	0.30010679801295
1.2775	0.296153277437917
1.28	0.291513887520335
1.2825	0.287092933564546
1.285	0.283097777239953
1.2875	0.280067483742052
1.29	0.278464040983426
1.2925	0.278626600708229
1.295	0.280732804278455
1.2975	0.28477189188633
1.3	0.290533235283036
1.3025	0.297715951374788
1.305	0.305517947143754
1.3075	0.313267644028757
1.31	0.320238957484562
1.3125	0.325697138287563
1.315	0.328945374906307
1.3175	0.32936936841579
1.32	0.326477141776687
1.3225	0.319868532701186
1.325	0.309340671941207
1.3275	0.2949762621154
1.33	0.277070360519372
1.3325	0.256102412952832
1.335	0.232695066703663
1.3375	0.207564888234054
1.34	0.181470697177717
1.3425	0.154973470198265
1.345	0.128972574369041
1.3475	0.104125244426496
1.35	0.0809963460609873
1.3525	0.0600476431481176
1.355	0.0416352517230583
1.3575	0.0260129504176167
1.36	0.0133388717583621
1.3625	0.0034077161804207
1.365	-0.00341827677605741
1.3675	-0.00721777003151505
1.37	-0.00815223027644894
1.3725	-0.00645395819865488
1.375	-0.00241321783725254
1.3775	0.00363539873864118
1.38	0.011327534006351
1.3825	0.0199839673327498
1.385	0.029626791587861
1.3875	0.0399091558042694
1.39	0.050507107379127
1.3925	0.0611404609151991
1.395	0.071589080193987
1.3975	0.0817011181984365
1.4	0.0913907845229718
1.4025	0.100406000857129
1.405	0.108984697218418
1.4075	0.117142551168106
1.41	0.124854387988118
1.4125	0.132017593267944
1.415	0.138421127091767
1.4175	0.143725467834115
1.42	0.147458075192216
1.4225	0.148897594069493
1.425	0.147491203374893
1.4275	0.142552061951475
1.43	0.133430415422019
1.4325	0.119584814805309
1.435	0.100653365842672
1.4375	0.0765175386548698
1.44	0.0473514937438632
1.4425	0.0135175773320528
1.445	-0.024011704707969
1.4475	-0.0640945557460771
1.45	-0.105331318956739
1.4525	-0.146133593619863
1.455	-0.184810572043075
1.4575	-0.219665689869454
1.46	-0.249095674929414
1.4625	-0.271860290954615
1.465	-0.286592844680835
1.4675	-0.292460786979007
1.47	-0.289003748297602
1.4725	-0.276146323085415
1.475	-0.254187555802238
1.4775	-0.223770147020052
1.48	-0.18583359896815
1.4825	-0.141852790495821
1.485	-0.0928591681664043
1.4875	-0.0402774327757172
1.49	0.0144228647595608
1.4925	0.0697819324378373
1.495	0.124395583946123
1.4975	0.17695201735035
1.5	0.226260487118024
1.5025	0.270790363927186
1.505	0.310135424015265
1.5075	0.343661933430804
1.51	0.370933226478026
1.5125	0.391707554881665
1.515	0.405929127185467
1.5175	0.413713145794267
1.52	0.415326235807067
1.5225	0.410604665673304
1.525	0.400603583645805
1.5275	0.385998369082662
1.53	0.367539543588842
1.5325	0.346022346393496
1.535	0.322255879656452
1.5375	0.297033992647232
1.54	0.271110316991227
1.5425	0.244719140620913
1.545	0.218920712017713
1.5475	0.194349875645444
1.55	0.171586638261414
1.5525	0.151151196402981
1.555	0.133497333069752
1.5575	0.119003509463464
1.56	0.107961806002227
1.5625	0.100346064136131
1.565	0.0964296545275116
1.5675	0.0962217424285055
1.57	0.0996162956770963
1.5725	0.106383853944555
1.575	0.116168412306226
1.5775	0.128491503156856
1.58	0.142764953770857
1.5825	0.158164146702893
1.585	0.174085609246967
1.5875	0.189807973998081
1.59	0.204638864641682
1.5925	0.21795144643024
1.595	0.229216676714391
1.5975	0.238028803114462
1.6	0.244122367154541
1.6025	0.247218622281211
1.605	0.247504714752283
1.6075	0.245170057954543
1.61	0.240523531156966
1.6125	0.23396435958606
1.615	0.225947553664279
1.6175	0.21694679080303
1.62	0.207417954844209
1.6225	0.197672936017623
1.625	0.188155968381232
1.6275	0.179111485995025
1.63	0.170685063396902
1.6325	0.162931591835662
1.635	0.155834931408969
1.6375	0.149337263539974
1.64	0.143375359755298
1.6425	0.137928488464644
1.645	0.133044251859033
1.6475	0.128865806940092
1.65	0.125662518219429
1.6525	0.123841091623436
1.655	0.123940317404005
1.6575	0.126607706338725
1.66	0.132558165178562
1.6625	0.142644556618758
1.665	0.157367039206223
1.6675	0.177257609120601
1.67	0.202652331952708
1.6725	0.233629357638548
1.675	0.269965834963462
1.6775	0.311120610486759
1.68	0.356246941837547
1.6825	0.404289768752286
1.685	0.453860400828576
1.6875	0.503567794109884
1.69	0.55203469166099
1.6925	0.597999855705393
1.695	0.640408967676685
1.6975	0.67848404328316
1.7	0.711763397824862
1.7025	0.740022311651018
1.705	0.763539824028963
1.7075	0.782698772650039
1.71	0.798022581992715
1.7125	0.810079856263493
1.715	0.819387399839146
1.7175	0.826323549142478
1.72	0.831062744488923
1.7225	0.833438149300609
1.725	0.833328841104529
1.7275	0.830207960520026
1.73	0.823396574568677
1.7325	0.812164903373876
1.735	0.79584820097962
1.7375	0.773962629090659
1.74	0.746306372550943
1.7425	0.712976513916458
1.745	0.674629777411864
1.7475	0.632182805974547
1.75	0.586877788370296
1.7525	0.540201863443251
1.755	0.493778649953354
1.7575	0.449242945948228
1.76	0.408111437204082
1.7625	0.371635319818096
1.765	0.340804350763171
1.7675	0.316149906295312
1.77	0.297762248832496
1.7725	0.285299866712432
1.775	0.27803579152847
1.7775	0.27493481275123
1.78	0.274752739586909
1.7825	0.276012738618862
1.785	0.277533713899978
1.7875	0.278116862505088
1.79	0.276761191042625
1.7925	0.272721348832117
1.795	0.265537409788862
1.7975	0.255036675120395
1.8	0.241310496963918
1.8025	0.224450449002714
1.805	0.205180051506452
1.8075	0.184105658771619
1.81	0.161875673345991
1.8125	0.13912497881333
1.815	0.116429382648325
1.8175	0.0942728088948456
1.82	0.0730285717123233
1.8225	0.0528280922992344
1.825	0.033978954508878
1.8275	0.0165517325019436
1.83	0.000551259325394413
1.8325	-0.0140518387231643
1.835	-0.02728963036695
1.8375	-0.0391693308669443
1.84	-0.0496530245048709
1.8425	-0.0584253478277739
1.845	-0.0654923558439242
1.8475	-0.0707212980748657
1.85	-0.073972815091102
1.8525	-0.0751148920468317
1.855	-0.074038914203694
1.8575	-0.0706774309064015
1.86	-0.0650232473262094
1.8625	-0.0565363071037353
1.865	-0.0458796256916175
1.8675	-0.0334841630530698
1.87	-0.0199415629175028
1.8725	-0.00597485644911569
1.875	0.00760843779248257
1.8775	0.0199764843553078
1.88	0.0303401794233714
1.8825	0.0386240276980911
1.885	0.0438832728248443
1.8875	0.0456514488974313
1.89	0.0436493744392669
1.8925	0.0378234080234441
1.895	0.0283685143081125
1.8975	0.0157313704372558
1.9	0.000590392673475894
1.9025	-0.0158016055734471
1.905	-0.0326180242867484
1.9075	-0.0489785950250124
1.91	-0.0641045299415078
1.9125	-0.0773682303047274
1.915	-0.0883253630799624
1.9175	-0.0967278246981637
1.92	-0.10251818541967
1.9225	-0.105511735817526
1.925	-0.106012227514747
1.9275	-0.104499521344969
1.93	-0.101553284634307
1.9325	-0.0977685564209815
1.935	-0.093670143213916
1.9375	-0.0896370469617235
1.94	-0.085847097385588
1.9425	-0.0818933623870035
1.945	-0.0776292664317596
1.9475	-0.072738021350961
1.95	-0.0668303666981954
1.9525	-0.0594876356744648
1.955	-0.0503069835408693
1.9575	-0.0389450371082286
1.96	-0.0251567318833627
1.9625	-0.00818874938148699
1.965	0.0114748158269315
1.9675	0.0334604655266479
1.97	0.0571844458901309
1.9725	0.0819069793071388
1.975	0.10680502537304
1.9775	0.131053369457755
1.98	0.153902361323038
1.9825	0.175609663631067
1.985	0.195065728699064
1.9875	0.211811497863487
1.99	0.225499157696576
1.9925	0.235889470027662
1.995	0.24283766068177
1.9975	0.246268729607046
2	0.246143711562034
2.0025	0.243365309401112
2.005	0.237092663124166
2.0075	0.226919059358502
2.01	0.212257350963821
2.0125	0.192367167615999
2.015	0.16640987390539
2.0175	0.133525372074635
2.02	0.0929218028118161
2.0225	0.0450062425550909
2.025	-0.0114774266072768
2.0275	-0.0768374224192818
2.03	-0.151082837552639
2.0325	-0.233861912109841
2.035	-0.324418538531908
2.0375	-0.421573817549335
2.04	-0.523738341306014
2.0425	-0.627883280257416
2.045	-0.732700457569243
2.0475	-0.836008707616242
2.05	-0.935639100501347
2.0525	-1.02953722874582
2.055	-1.11585532425353
2.0575	-1.19302930849668
2.06	-1.25983792526466
2.0625	-1.31439488658602
2.065	-1.3571748305186
2.0675	-1.38837081298472
2.07	-1.40861647660824
2.0725	-1.41891324542286
2.075	-1.42053388728494
2.0775	-1.41491261392812
2.08	-1.4035334979954
2.0825	-1.38701594398547
2.085	-1.36734563365515
2.0875	-1.34581339775122
2.09	-1.32353986365994
2.0925	-1.30144476093516
2.095	-1.28023279890772
2.0975	-1.26039531854915
2.1	-1.24222621161521
2.1025	-1.22543095977779
2.105	-1.21035943235878
2.1075	-1.19700695390701
2.11	-1.18534807652696
2.1125	-1.17536474045844
2.115	-1.16706642561958
2.1175	-1.16050259829537
2.12	-1.15576870824518
2.1225	-1.15303723716376
2.125	-1.15249515842698
2.1275	-1.1543568887834
2.13	-1.15886789743519
2.1325	-1.16630271479905
2.135	-1.17696062302956
2.1375	-1.19115647666699
2.14	-1.20920424852249
2.1425	-1.23189982591638
2.145	-1.25905835374938
2.1475	-1.29069051766012
2.15	-1.32663638216338
2.1525	-1.3665511087005
2.155	-1.40990523096034
2.1575	-1.45600048283759
2.16	-1.50400031904113
2.1625	-1.55386925762958
2.165	-1.6038720014682
2.1675	-1.65284653525461
2.17	-1.69965098747249
2.1725	-1.74325151939817
2.175	-1.78280877022677
2.1775	-1.8177518366568
2.18	-1.84782900142472
2.1825	-1.87437047701626
2.185	-1.89668578323496
2.1875	-1.91519258007697
2.19	-1.93043535069633
2.1925	-1.94302662914124
2.195	-1.95359068395133
2.1975	-1.96271474846216
2.2	-1.97091086386122
2.2025	-1.97996386590386
2.205	-1.98893794948798
2.2075	-1.99773202299896
2.21	-2.00607287603666
2.2125	-2.01357701028215
2.215	-2.01982904902943
2.2175	-2.02446514290379
2.22	-2.0272483342285
2.2225	-2.0294268741352
2.225	-2.03001921857571
2.2275	-2.02910085500585
2.23	-2.02683996435322
2.2325	-2.02347548457152
2.235	-2.0192868403836
2.2375	-2.01455778917238
2.24	-2.00953655402422
2.2425	-2.00527430271626
2.245	-2.00119697186465
2.2475	-1.99696414143288
2.25	-1.99198300332079
2.2525	-1.98544369198497
2.255	-1.97637941373561
2.2575	-1.96374363484396
2.26	-1.94649462448357
2.2625	-1.92415581254187
2.265	-1.89581541509199
2.2675	-1.8606595067444
2.27	-1.81802421458458
2.2725	-1.76745847207492
2.275	-1.7087734240045
2.2775	-1.64207058057814
2.28	-1.56774271446556
2.2825	-1.4865583026707
2.285	-1.39960804956833
2.2875	-1.30771593960756
2.29	-1.21165793663538
2.2925	-1.1121115063054
2.295	-1.0096220505243
2.2975	-0.904588725100314
2.3	-0.79727026892404
2.3025	-0.687457578596668
2.305	-0.575808998493476
2.3075	-0.462325386426769
2.31	-0.346993738766635
2.3125	-0.229862365250138
2.315	-0.111107478438299
2.3175	0.00892006077363392
2.32	0.129676248399561
2.3225	0.251258934852914
2.325	0.371840817273001
2.3275	0.49043635255458
2.33	0.60610501825328
2.3325	0.718044157891543
2.335	0.825675020575658
2.3375	0.92870912167593
2.34	1.02718318529323
2.3425	1.12269149671218
2.345	1.21452427064014
2.3475	1.30333976718048
2.35	1.38985764771852
2.3525	1.47473744884858
2.355	1.55846517492524
2.3575	1.64126459515743
2.36	1.72304600755617
2.3625	1.80490130538505
2.365	1.88450662028746
2.3675	1.96078613417077
2.37	2.03256986066836
2.3725	2.09873270455961
2.375	2.1583378297192
2.3775	2.21076444133839
2.38	2.25580034545205
2.3825	2.29532814089827
2.385	2.3281790959036
2.3875	2.35518617968169
2.39	2.37740274250708
2.3925	2.3959412107396
2.395	2.41180525948138
2.3975	2.42574001829636
2.4	2.43812160834579
2.4025	2.45039345076455
2.405	2.46035320918664
2.4075	2.46704370959975
2.41	2.46929653706614
2.4125	2.46588792729232
2.415	2.45571549046168
2.4175	2.43797368369942
2.42	2.41230443720057
2.4225	2.37978461472833
2.425	2.3399702711387
2.4275	2.29420450764153
2.43	2.24433835319899
2.4325	2.19253610912908
2.435	2.14103599461357
2.4375	2.09189665461351
2.44	2.04676131241965
2.4425	2.00671824866664
2.445	1.97156569728866
2.4475	1.94102697979261
2.45	1.91419611943304
2.4525	1.88959536208318
2.455	1.8652846561974
2.4575	1.83901364666975
2.46	1.80840277882311
2.4625	1.77065105813602
2.465	1.72365588390123
2.4675	1.66606525439398
2.47	1.5971953318725
2.4725	1.51702939604672
2.475	1.42614916824543
2.4775	1.32561410130643
2.48	1.2168093066893
2.4825	1.10044005747478
2.485	0.978423416874218
2.4875	0.852546809587031
2.49	0.724523763502223
2.4925	0.595866832445841
2.495	0.467786265528993
2.4975	0.341124547546548
2.5	0.216333884879243
2.5025	0.0921691524554515
2.505	-0.0306373592659061
2.5075	-0.15213631570903
2.51	-0.272346576760024
2.5125	-0.391201840358155
2.515	-0.508520219070183
2.5175	-0.623996141731927
2.52	-0.737210322717221
2.5225	-0.848601914452439
2.525	-0.956752517352324
2.5275	-1.06085066491878
2.53	-1.16002439312464
2.5325	-1.25339261266515
2.535	-1.34012091530696
2.5375	-1.41947838384198
2.54	-1.49089160035887
2.5425	-1.55363999443887
2.545	-1.60765329810803
2.5475	-1.6532335213347
2.55	-1.69100736365779
2.5525	-1.72185610175871
2.555	-1.74681606392885
2.5575	-1.76696175719425
2.56	-1.78328607356168
2.5625	-1.79565813274771
2.565	-1.80499979962063
2.5675	-1.81187915140174
2.57	-1.81665349807544
2.5725	-1.81939684218136
2.575	-1.81984226817035
2.5775	-1.81734930064936
2.58	-1.81090444269377
2.5825	-1.7986917774379
2.585	-1.77897484193861
2.5875	-1.75031056117068
2.59	-1.71136952808547
2.5925	-1.66098634919872
2.595	-1.59819118858244
2.5975	-1.5222262734194
2.6	-1.43255279889507
2.6025	-1.32950107532734
2.605	-1.21185796919054
2.6075	-1.07985948683258
2.61	-0.934080542543289
2.6125	-0.775407410746294
2.615	-0.605007812746133
2.6175	-0.424303372609297
2.62	-0.234946264076958
2.6225	-0.0397988883846714
2.625	0.160505636738926
2.6275	0.363742706552976
2.63	0.567494290948567
2.6325	0.769232798922714
2.635	0.966420859613404
2.6375	1.15661859660007
2.64	1.33758963836479
2.6425	1.50659886723426
2.645	1.66325335873528
2.6475	1.80642305584146
2.65	1.93540234543497
2.6525	2.04995927894986
2.655	2.15036549881914
2.6575	2.23740206804334
2.66	2.31233794892897
2.6625	2.3763973119845
2.665	2.43247918232412
