time_sec	Acc_m_s2
5.5	0.426807999954631
5.55	0.61199699153487
5.6	0.691213494105055
5.65	0.347700165437499
5.7	-0.268002860139151
5.75	0.386116941970501
5.8	2.18696694530742
5.85	1.35523323824084
5.9	-1.42125689017144
5.95	-1.14310760145752
6	-0.425105718848338
6.05	-0.626324151197807
6.1	-0.483770510572539
6.15	0.414972114737883
6.2	-0.288734390270988
6.25	-0.854480463043637
6.3	-0.105718761736006
6.35	0.0225709972068457
6.4	-0.0273842138404017
6.45	0.020831939970592
6.5	-0.564216048400838
6.55	-1.16262219598765
6.6	-0.273665854276249
6.65	0.0316991126961764
6.7	-0.0616913591905349
6.75	-0.72221793149749
6.8	-1.61613867342338
6.85	-1.02053029928241
6.9	1.02307543990589
6.95	1.62608793285689
7	1.09790843789835
7.05	1.9660218130608
7.1	3.15491653672586
7.15	2.25001195839137
7.2	0.499402842056499
7.25	-0.037143306100815
7.3	0.0845461354729517
7.35	-0.251362580277678
7.4	-0.69603555153195
7.45	-1.38201488212246
7.5	-1.90084501889528
7.55	-1.87610529745914
7.6	-1.72361421928314
7.65	-0.29787838463032
7.7	0.265031421263478
7.75	0.128150337094646
7.8	0.236499261272342
7.85	1.45540297647398
7.9	1.85638506610449
7.95	1.69972848780682
8	1.21649200168925
8.05	-0.594608554021371
8.1	-1.42047901343884
8.15	0.0561422632767426
8.2	-0.528381066476953
8.25	-1.59175697980744
8.3	-0.941622229832181
8.35	-0.713242608150716
8.4	-0.472812663862508
8.45	0.855644416481369
8.5	1.43804852996342
8.55	0.896077536291006
8.6	1.02958993102742
8.65	0.774388567433611
8.7	-0.00655628818995074
8.75	0.0301338435824185
8.8	-0.383162994920535
8.85	-0.747288099050871
8.9	-0.794448834026959
8.95	0.668054596783486
9	1.00240677897745
9.05	-0.159614339175111
9.1	-0.0150922701188033
9.15	-0.436251099313669
9.2	-0.69562013154498
9.25	-0.491124397754486
9.3	-0.552509663328969
9.35	-0.653959175757856
9.4	-0.605962609360135
9.45	-0.38428154784563
9.5	-0.820274136343025
9.55	0.105633003417502
9.6	0.447029536021985
9.65	0.268002046583045
9.7	0.322271854970447
9.75	0.355016950512325
9.8	0.338140280971001
9.85	0.317891296458557
9.9	0.442837512141424
9.95	0.365392592842617
10	0.136224041799327
10.05	-0.477524675920679
10.1	-0.85258737430971
10.15	-0.955330887536519
10.2	-0.367223482129026
10.25	-0.804573200563239
10.3	-1.00538425819082
10.35	-0.541652348086946
10.4	-0.138580821490542
10.45	0.367514337272847
10.5	0.579808307225663
10.55	0.732084163800083
10.6	0.877812644763314
10.65	0.75668714818586
10.7	0.620210852739187
10.75	0.672639639008525
10.8	0.542051936702232
10.85	0.351885360168038
10.9	0.235206972077673
10.95	-0.0453930355130689
11	-0.23246868090709
11.05	-0.32622248251156
11.1	-0.263940072875126
11.15	-0.273471291783219
11.2	-0.490730518115457
11.25	-0.229111491455857
11.3	-0.0840964998998765
11.35	-0.416595394779802
11.4	-0.325566404894198
11.45	-0.202087011510265
11.5	0.106770650476038
11.55	0.656530368511988
11.6	-0.267037230094306
11.65	-0.201641640217562
11.7	0.315721509967908
11.75	0.190369326643304
11.8	0.105095505863241
11.85	-0.113159207809794
11.9	-0.181022364317496
11.95	0.120272477120535
12	0.300421948465512
12.05	0.0906806520830514
12.1	0.0747043389498109
12.15	0.222941317136673
12.2	0.109854086332817
12.25	0.14006035255718
12.3	0.0380947340477831
12.35	-0.0801857323587966
12.4	-0.123786661431859
12.45	-0.210575900958088
12.5	0.0159225945548643
12.55	-0.132772658504164
12.6	-0.437146796780638
12.65	-0.302969226978885
12.7	-0.0151988096535709
12.75	0.0981249677066456
12.8	0.172542997835319
12.85	0.447554357159019
12.9	0.332799056973382
12.95	0.213824524282567
13	0.100637093279282
13.05	0.131428640431143
13.1	0.0410161030918635
13.15	-0.286181813012219
13.2	-0.383831824156951
13.25	-0.34234935119761
13.3	-0.322259825497881
13.35	-0.288569134451043
13.4	-0.442650638553879
13.45	-0.114356962420252
13.5	0.348944288437053
13.55	0.0938559288760036
13.6	-0.0711624343704488
13.65	0.162106227862615
13.7	0.231593515905973
13.75	0.112890071941635
13.8	0.004437683338207
13.85	-0.0672794139647918
13.9	-0.110815215493601
13.95	-0.0396353345213136
14	0.26770300056899
14.05	0.455608874702371
14.1	0.263069640409135
14.15	-0.0388926493289227
14.2	0.0834596708498143
14.25	0.135133559389517
14.3	0.0258055812738684
14.35	-0.197680216936636
14.4	-0.190453520265129
14.45	-0.0481844734837294
14.5	0.076493288107944
14.55	0.0425928420983956
14.6	0.185628760160869
14.65	-0.112455489038431
14.7	-0.326049736583744
14.75	-0.00734962962337531
14.8	0.336582404353469
14.85	0.492707349145597
14.9	0.178316752792683
14.95	0.0343572499258231
15	0.0281619268453933
15.05	-0.171267664720941
15.1	-0.449587834382715
15.15	-0.707248615218478
15.2	-0.5033369768848
15.25	-0.032071548546915
15.3	0.206751961626927
15.35	0.601113663499821
15.4	0.424001454433331
15.45	-0.155492842901448
15.5	-0.146827538817302
15.55	-0.0770026080584078
15.6	0.218570524509514
15.65	0.22398278303276
15.7	-0.0654684826563495
15.75	-0.0182725951608677
15.8	0.0776704174824874
15.85	0.121717296135238
15.9	-0.0923211219273057
15.95	-0.236504109109198
16	-0.146645796285082
16.05	0.166881360726182
16.1	0.347832283749589
16.15	0.434213216092914
16.2	0.200913427879627
16.25	-0.100639149943362
16.3	0.0236886331842859
16.35	0.237503855732293
16.4	0.160380128033527
16.45	0.195158563548279
16.5	0.165753727838468
16.55	-0.149551405716493
16.6	-0.212829574569081
16.65	-0.176098360180757
16.7	-0.312040815496705
16.75	-0.260006790014071
16.8	-0.0399566454937532
16.85	0.0736200088584262
16.9	0.0282718132385123
16.95	-0.183670818625129
17	-0.398820028077045
17.05	-0.243310115398036
17.1	0.0376239664176074
17.15	0.107467739193212
17.2	-0.0098059557019161
17.25	-0.0243529611887969
17.3	-0.0259065717209177
17.35	-0.0909920864037459
17.4	-0.275419331144863
17.45	-0.249119670940319
17.5	-0.285160531087879
17.55	-0.0961823461325026
17.6	0.0998939025519219
17.65	0.202293172694723
17.7	0.0338973882934613
17.75	-0.0551417663671565
17.8	-0.0627048325934324
17.85	0.0627862586168225
17.9	0.0545872798763152
17.95	0.0189600568002696
18	0.151514357535982
18.05	0.179074178497179
18.1	-0.088919000342965
18.15	-0.0338113735427408
18.2	0.123982955576033
18.25	0.0364675943750692
18.3	0.0171221492743715
18.35	0.00666802682083018
18.4	-0.0652724990406191
18.45	0.1942316921988
18.5	0.151919139480359
18.55	0.0139978138589659
18.6	-0.103653155882218
18.65	-0.192010604911979
18.7	-0.138791475306799
18.75	-0.154968604190269
18.8	-0.0408694669324904
18.85	0.0862151655061583
18.9	0.0826422334904613
18.95	0.0862502101856673
19	0.10517249767527
19.05	0.208831652573695
19.1	0.065490143787794
19.15	-0.0163714119974807
19.2	-0.14207574996142
19.25	-0.0244706037558847
19.3	0.0641180885279784
19.35	0.0224197267320974
19.4	0.0264658531894209
19.45	0.0408408721091841
19.5	-0.114140942805477
19.55	-0.151385256986634
19.6	0.00869107362714535
19.65	0.0776562895551245
19.7	-0.0895160224608964
19.75	-0.0760155597067197
19.8	0.141419702512699
19.85	0.121427880038918
19.9	0.0798175931752939
19.95	-0.0793603709227065
20	-0.147991000507174
20.05	-0.149000830482295
20.1	-0.178445756282839
20.15	-0.0371192740922251
20.2	-0.00445801676632862
20.25	-0.0100362312078057
20.3	0.0913643992340645
20.35	0.141440870565
20.4	0.166386095134234
20.45	0.227747743899308
20.5	0.296811299025971
20.55	0.266833594726562
20.6	0.0124648673283717
20.65	-0.0625043639000636
20.7	-0.0627499686548375
20.75	-0.0805955335246507
20.8	-0.0578453548309671
20.85	-0.0747339146764392
20.9	0.0136748693127767
20.95	0.125275097316778
21	0.193634837564237
21.05	0.0496150185273533
21.1	-0.115511793784643
21.15	-0.180109754746522
21.2	-0.191080092941968
21.25	-0.206911547365866
21.3	-0.207008953524809
21.35	-0.100103478558327
21.4	0.0275873209798553
21.45	0.0254466720263861
21.5	-0.0395521563284107
21.55	0.108613271304944
21.6	0.0897940501436987
21.65	-0.0105697819470623
21.7	-0.0256447399951772
21.75	-0.033663189125777
21.8	-0.0765474008500414
21.85	-0.00350684141764663
21.9	0.0752708789259129
21.95	0.0363445012002837
22	0.0207107544943677
22.05	-0.0286240404247045
22.1	0.0556399662644671
22.15	0.0779696484392409
22.2	0.0219849765929513
22.25	0.0697052768698492
22.3	0.160463274293437
22.35	0.0746880763595737
22.4	-0.0997797741389316
22.45	-0.109456672853704
22.5	-0.0650940643934055
22.55	-0.0903693588733277
22.6	-0.126797186222322
22.65	-0.0509911067862562
22.7	0.113401548924713
22.75	0.124246203104847
22.8	-0.0380663955350737
22.85	-0.0237503508489222
22.9	0.0944037224471977
22.95	0.152699635073614
23	0.216749599519458
23.05	0.0823087237441569
23.1	-0.000715395440624513
23.15	0.0792383528228825
23.2	0.0279874169195979
23.25	-0.0194357913407418
23.3	-0.155447245849029
23.35	-0.18048945404096
23.4	-0.0964367655751093
23.45	-0.104070632299288
23.5	-0.0820983568848755
23.55	-0.0519064324240415
23.6	-0.00445555699865506
23.65	-0.0594667272391457
23.7	-0.0803113433297095
23.75	-0.0820148108901835
23.8	-0.169354795645912
23.85	-0.0591212891394842
23.9	0.0727554456704993
23.95	-0.0167473751894284
24	-0.0740943928532162
24.05	-0.0158224696593723
24.1	-0.0569157509241698
24.15	-0.029353644178596
24.2	0.0693930129209998
24.25	0.0389345746707003
24.3	0.0533768748347845
24.35	0.0818789317410815
24.4	0.108353833479729
24.45	0.144232271615656
24.5	0.159621412319989
24.55	0.0642285514799143
24.6	0.0338331721257331
24.65	0.0523695882274497
24.7	0.0578749245244386
24.75	0.0608914889992458
24.8	0.0210207405003297
24.85	0.00154885221446303
24.9	0.00938319720461147
24.95	0.029298922704175
25	-0.0531461088765807
25.05	0.00300527798469692
25.1	-0.0759306762317202
25.15	-0.19596499856958
25.2	-0.127107454762943
25.25	-0.162929217098953
25.3	-0.0387384595778853
25.35	0.0439581396559938
25.4	0.0203111506728604
25.45	0.10886314077317
25.5	0.106471262114937
25.55	0.0445438719227649
25.6	-0.0276597430631967
25.65	-0.0607881589572832
25.7	-0.0213828328915607
25.75	0.0110076388005515
25.8	0.0294231275860756
25.85	0.102275544166974
25.9	0.0645383795541774
25.95	-0.0899267165447704
26	-0.103944735508525
26.05	-0.0656716443236194
26.1	-0.0651732635359404
26.15	-0.0536842032623036
26.2	-0.0314052293581654
26.25	-0.0346560772791474
26.3	-0.0666590979858925
26.35	0.00197714206491392
26.4	0.0351048355782251
26.45	-0.0396693799299041
26.5	-0.0200000183695683
26.55	0.0502196948599889
26.6	-0.00179321467936177
26.65	0.00789584152934201
26.7	0.0299074424245029
26.75	-0.0315239085473992
26.8	0.0377704064166039
26.85	0.125792556202272
26.9	0.16787012409052
26.95	0.14355138511709
27	0.109282114612782
27.05	0.0385758351294449
27.1	0.012780095042175
27.15	0.0091859588718679
27.2	-0.0148410891893629
27.25	-0.0469176268451311
27.3	-0.0331184169445107
27.35	-0.00826712947953357
27.4	0.0865940517651379
27.45	0.149946928074398
27.5	0.132292352163869
27.55	0.0740101499465115
27.6	0.00109814070631023
27.65	-0.122922226425562
27.7	-0.197426796183936
27.75	-0.135650831445519
27.8	-0.132847007529753
27.85	-0.0621609350756021
27.9	0.0156620360043222
27.95	0.0387444492669571
28	0.0737267950870804
28.05	0.0512632892413581
28.1	-0.0552532513585039
28.15	-0.0722809081108425
28.2	-0.00501594386723708
28.25	0.0548191506617008
28.3	-0.00718373041678669
28.35	-0.0616902311759423
28.4	-0.00214061331581962
28.45	-0.00269656306090153
28.5	-0.0441865352707551
28.55	-0.081393294484816
28.6	-0.0992643048500896
28.65	0.0139903943986913
28.7	0.0750609776277401
28.75	0.118223104467911
28.8	0.113664606947406
28.85	0.0369135571042342
28.9	-0.0014485379423635
28.95	-0.0705724318025961
29	-0.12440615724761
29.05	-0.0989712205860594
29.1	-0.0694138667711697
29.15	-0.0241090793263895
29.2	-0.00915177029306618
29.25	0.0211090553432469
29.3	0.0432413082955127
29.35	-0.00999015757734382
29.4	-0.0569612720924651
29.45	-0.00852021324127586
29.5	0.0690188506432821
29.55	0.107951641171102
29.6	0.138472087212098
29.65	0.0964056088449881
29.7	-0.00896211984951419
29.75	-0.0230495573268912
29.8	-0.0242791481323124
29.85	-0.0522434112144768
29.9	0.0144470525285373
29.95	0.0408631968023779
30	0.042946735775182
30.05	0.0654616373627847
30.1	0.0495260329459153
30.15	0.0251519569167806
30.2	0.0180239287401421
30.25	0.0735697346350786
30.3	0.0687833827240996
30.35	0.0373541062373207
30.4	0.016429110489763
30.45	-0.00179171832613143
30.5	0.0191491886209601
30.55	-0.0476416517128695
30.6	-0.10401616047036
30.65	-0.0987683764435248
30.7	-0.111651226119139
30.75	-0.0109003219063428
30.8	0.0486955264821857
30.85	0.0801748696976076
30.9	0.0810604985862876
30.95	0.0258621612482479
31	-0.0314937721000794
31.05	-0.0984738741983315
31.1	-0.148111243887103
31.15	-0.0650259896996669
31.2	0.0126362551198309
31.25	0.000335769226611294
31.3	-0.0300276799227189
31.35	-0.0266895828888815
31.4	-0.0486112492812488
31.45	-0.0886827908245811
31.5	-0.0152239999065957
31.55	0.0192655120550207
31.6	0.0131717521978495
31.65	0.0660183735836727
31.7	0.0641630451555921
31.75	0.0467521854671482
31.8	0.0329818727972819
31.85	-0.00997546287936922
31.9	-0.0435168900320644
31.95	-0.0412482303025334
32	-0.0336707240394387
32.05	-0.00672996230155028
32.1	0.0214941242851328
32.15	0.0027221835299344
32.2	0.0154996373001023
32.25	0.0377019592355286
32.3	0.073367172377939
32.35	0.0620333212839599
32.4	0.00460995390598672
32.45	-0.0233671980338302
32.5	-0.0426570074977406
32.55	-0.057977975816601
32.6	-0.0183282136955392
32.65	0.0394951995961141
32.7	0.0199942478905529
32.75	0.015262002584772
32.8	0.0407655462142294
32.85	0.0232181060599283
32.9	0.00241870325142428
32.95	-0.0336843101212601
33	-0.0274759020673456
33.05	0.020325067143264
33.1	0.0240980362541497
33.15	0.0077098329079334
33.2	-0.00908993418345373
33.25	0.000289809456785358
33.3	-0.0202910472732844
33.35	-0.0321985007107079
33.4	0.00539333922986101
33.45	0.0630958823019667
33.5	0.0604759610856691
33.55	-0.0214215422390179
33.6	-0.0522472848498019
33.65	-0.0617956721312529
33.7	-0.0966347263627133
33.75	-0.118481919946437
33.8	-0.11934290572409
33.85	-0.0708461615726769
33.9	-0.0226342665666896
33.95	0.021788764315465
34	0.0144844997242264
34.05	0.0358792258476026
34.1	0.0586766281701629
34.15	0.035176370043306
34.2	0.0692575505156531
34.25	0.072978465705536
34.3	0.0423465155672898
34.35	0.0109690202030067
34.4	0.0512985030835818
34.45	0.0498644007835176
34.5	-0.0177766015970906
34.55	-0.0138522629811337
34.6	-0.00170348661339777
34.65	0.0290514274771328
34.7	0.0511826893582202
34.75	-0.0255032321368212
34.8	-0.0216262960340869
34.85	-0.00156086312765319
34.9	-0.0343105898364525
34.95	0.00753401704089938
35	0.0144484722342067
35.05	-0.0179099653822148
35.1	-0.00998992127181293
35.15	-0.0348323326751193
35.2	-0.0733847359448394
35.25	-0.0327379944565445
35.3	-0.0283768791647408
35.35	-0.0280569728963658
35.4	0.0337381324090636
35.45	0.0238884591619589
35.5	0.00396370279652386
35.55	-0.0171537043264824
35.6	-0.0318185471451297
35.65	-0.0409703632307003
35.7	-0.0611129591686089
35.75	-0.077114131457011
35.8	-0.0837181730348054
35.85	-0.0714719088671368
35.9	-1.22291904261062e-05
35.95	0.0338489942123638
36	0.0396133837842461
36.05	0.0575628215252777
36.1	0.0426485084693882
36.15	0.0554800495127697
36.2	0.0723069903071286
36.25	0.0237257127836988
36.3	1.00339113199988e-05
36.35	0.00400189526145344
36.4	0.0215467473358259
36.45	0.0343047065806435
36.5	0.0352743793797734
36.55	0.0176786069169168
36.6	0.0407380216446525
36.65	0.0480954177209054
36.7	0.00799375539723777
36.75	0.00336660101534104
36.8	0.00265344616372832
36.85	0.0308466185944598
36.9	0.0313393070431547
36.95	-0.00392236313198582
37	-0.00337015686590113
37.05	-0.0214244879734869
37.1	-0.0412752016907568
37.15	-0.0132541935885921
37.2	0.00661657787345006
37.25	-0.00671496566936289
37.3	0.00166742094376317
37.35	0.0138443155701349
37.4	0.0103162157818611
37.45	-0.0153186332608142
37.5	-0.057987015482927
37.55	-0.0508570497804173
37.6	-0.0170493978490174
37.65	-0.0195362885257387
37.7	-0.00449323847554204
37.75	-0.0465366411856143
37.8	-0.0310822822869076
37.85	-0.00669148128954371
37.9	-0.00404173705553449
37.95	0.0405645612572998
38	0.0469776831906156
38.05	0.0499668265616453
38.1	0.0256744495984046
38.15	0.0151225569707627
38.2	-0.0171141433344284
38.25	-0.0427232026135559
38.3	-0.047214227366293
38.35	-0.0232513900798948
38.4	0.00648745046574997
38.45	-0.00759412623020376
38.5	-0.0165012287286228
38.55	-0.0326329947357021
38.6	-0.0369009864365508
38.65	0.0154811330945586
38.7	0.0347322119979479
38.75	0.0452821849889547
38.8	0.0393519362485928
38.85	0.0190228568097712
38.9	0.0423057891114787
38.95	0.0356711152920757
39	-0.0051167504070768
39.05	-0.00917160884390587
39.1	-0.00810601513843529
39.15	-0.0164287995709597
39.2	0.020521345362625
39.25	0.0215171788061546
39.3	0.0318527738254084
39.35	0.0324980408474276
39.4	-0.0169134463455142
39.45	-0.0372899155288337
39.5	-0.0178862582518168
39.55	0.00419284754820781
39.6	0.0204370539588677
39.65	0.00557162741927428
39.7	-0.0180790991552974
39.75	-0.0145141140037202
39.8	-0.022643311162
39.85	-0.024084089448501
39.9	0.00116559197860351
39.95	0.00657752272021821
